text_id	sequence_number	word_id	phonetic_transcription	word_form	morphs	gloss	session_id	session_name	sequence_number_text	start_time	end_time	person_id	person_code	text	phonetic_transcription_text	morphs_text	gloss_text	english_translation_text	indonesian_translation	comments	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
1301271407423671e8	4	10040410312745654e7	NA	senang	senang	happy	1289	KOE-20110403-JER	1349	0:36:07.95	0:36:09.26	1440	KOEDOM	dong dalam posisi senang to	NA	dong dalam posisi senang to	DONG in position happy EXCL	NA	NA	NA	12	Middle Indonesia - Kupang	2011-03-04	Kelurahan Fatufeto	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Dominggus' house in Fatufeto Village. There are many people in the house, so it is very noisy.	0:54:26.616	2068	7756	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012717052325934e7	3	10040410312745654e7	NA	senang	senang	happy	1290	KOE-20110712-JER	161	0:06:08.61	0:06:09.71	788	ELIM	be rasa senang	NA	be rasa senang	1SG feel happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-12-07	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Elim's office, while she eats choclate, in West Oesapa Village. The office is near her house, so some kids are play near the office.	0:30:14.45	816	2706	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
1301271705327532e8	1	10040410312745654e7	NA	senang	senang	happy	1290	KOE-20110712-JER	808	0:30:00.413	0:30:01.183	788	ELIM	senang la...	NA	senang la	happy LAH	NA	NA	NA	12	Middle Indonesia - Kupang	2011-12-07	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Elim's office, while she eats choclate, in West Oesapa Village. The office is near her house, so some kids are play near the office.	0:30:14.45	816	2706	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012717053213595e7	2	10040410312745654e7	NA	senang	senang	happy	1290	KOE-20110712-JER	815	0:30:11.8	0:30:13.46	788	ELIM	bagus senang dan	NA	bagus senang dan	nice happy and	NA	NA	NA	12	Middle Indonesia - Kupang	2011-12-07	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Elim's office, while she eats choclate, in West Oesapa Village. The office is near her house, so some kids are play near the office.	0:30:14.45	816	2706	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012717053253917e7	1	13012717150738555e7	NA	sukacita	sukacita	happy	1290	KOE-20110712-JER	816	0:30:14.2	0:30:14.77	788	ELIM	sukacita.	NA	sukacita	happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-12-07	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Elim's office, while she eats choclate, in West Oesapa Village. The office is near her house, so some kids are play near the office.	0:30:14.45	816	2706	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012722153791447e7	3	10040410312745654e7	NA	senang	senang	happy	1291	KOE-20110713-MUN_a	93	0:04:49.03	0:04:51.11	1515	KOEOLY	beta merasa senang karna	NA	beta merasa senang karna	1SG think happy because	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-13	Kelurahan Pasir Panjang, NTT	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Olyana's school on the second floor. It is near the main road, so it is crowded.	0:29:57.87	741	2681	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
1301272215377276e8	5	10040410312745654e7	NA	senang	senang	happy	1291	KOE-20110713-MUN_a	117	0:05:47.76	0:05:50.94	1515	KOEOLY	susa itu seperti apa senang itu seperti apa	NA	susa itu seperti apa senang itu seperti apa	difficult that like what happy that like what	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-13	Kelurahan Pasir Panjang, NTT	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Olyana's school on the second floor. It is near the main road, so it is crowded.	0:29:57.87	741	2681	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012722153821991e7	5	10040410312745654e7	NA	senang	senang	happy	1291	KOE-20110713-MUN_a	140	0:06:48.55	0:06:51.51	1515	KOEOLY	dan bahkan orang paling senang kalo beta punya	NA	dan bahkan orang paling senang kalo beta punya	and even person most happy if 1SG POSS	NA	NA	and even people happy if I	12	Middle Indonesia - Kupang	2011-07-13	Kelurahan Pasir Panjang, NTT	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Olyana's school on the second floor. It is near the main road, so it is crowded.	0:29:57.87	741	2681	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012722154414274e7	2	10040411113359671e7	NA	sanang	sanang	happy	1291	KOE-20110713-MUN_a	684	0:27:45.3	0:27:48.1	1515	KOEOLY	dong sanang beta jadi kapala skola	NA	dong sanang beta jadi kapala skola	3PL happy 1SG become head school	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-13	Kelurahan Pasir Panjang, NTT	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Olyana's school on the second floor. It is near the main road, so it is crowded.	0:29:57.87	741	2681	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
1301272215442897e8	3	10040411113359671e7	NA	sanang	sanang	happy	1291	KOE-20110713-MUN_a	686	0:27:48.73	0:27:51.1	1515	KOEOLY	dong lebih sanang kalo beta jadi guru kelas satu	NA	dong lebih sanang kalo beta jadi guru kelas satu	3PL more happy if 1SG become teacher grade one	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-13	Kelurahan Pasir Panjang, NTT	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Mrs. Olyana's school on the second floor. It is near the main road, so it is crowded.	0:29:57.87	741	2681	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012811220029368e7	4	10040410312745654e7	NA	senang	senang	happy	1294	KOE-20110718-MUN-b	640	0:18:39.48	0:18:41.14	1501	KOEMUN	prahu na Mama senang ko sonde?	NA	prahu na Mama senang ko sonde	boat NA madam happy CONJ NEG	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-18	Alak, Kupang	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Elin's house, in Alak Village. Her husband was geeting illness, so he was coughing.	0:30:35.42	1061	2816	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012811220085852e7	1	10040410312745654e7	NA	senang	senang	happy	1294	KOE-20110718-MUN-b	641	0:18:42.22	0:18:43.31	1481	KOELIN	senang bapa	NA	senang bapa	happy father	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-18	Alak, Kupang	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Elin's house, in Alak Village. Her husband was geeting illness, so he was coughing.	0:30:35.42	1061	2816	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012811220038987e7	1	10040410312745654e7	NA	senang	senang	happy	1294	KOE-20110718-MUN-b	642	0:18:44.1	0:18:45.44	1481	KOELIN	senang mati	NA	senang mati	happy dead	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-18	Alak, Kupang	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having a conversation in Elin's house, in Alak Village. Her husband was geeting illness, so he was coughing.	0:30:35.42	1061	2816	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012811584433795e7	2	13012812015223657e7	NA	snang	snang	happy	1295	KOE-20110720-MUN	72	0:01:42.32	0:01:43.14	1501	KOEMUN	Mama snang e?	NA	Mama snang e	3sg.HON.female happy e	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-20	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Village Office of West Oesapa, where there are many officers. They are listening to the music. So, it is noisy.	0:30:26.344	1171	3154	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012811584487529e7	1	10040410312745654e7	NA	senang	senang	happy	1295	KOE-20110720-MUN	73	0:01:43.41	0:01:43.97	1549	KOEYAN	senang	NA	senang	happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-20	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Village Office of West Oesapa, where there are many officers. They are listening to the music. So, it is noisy.	0:30:26.344	1171	3154	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012811584669082e7	4	10040410312745654e7	NA	senang	senang	happy	1295	KOE-20110720-MUN	200	0:04:51.96	0:04:53.22	1549	KOEYAN	kadan... susa kada... senang	NA	kadang susa kadang senang	sometimes difficult sometimes happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-20	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Village Office of West Oesapa, where there are many officers. They are listening to the music. So, it is noisy.	0:30:26.344	1171	3154	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812211640818e7	1	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	751	0:18:35.64	0:18:36.42	1501	KOEMUN	senang ko sonde?	NA	senang ko sonde	happy KAH NEG	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812211760921e7	2	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	766	0:18:49.35	0:18:50.33	1501	KOEMUN	dong senang ko sonde?	NA	dong senang ko sonde	3PL happy KAH NEG	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812211757326e7	2	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	770	0:18:56.62	0:18:57.68	1427	KOEATI	mungkin senang karna	NA	mungkin senang karna	perhaps happy because	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812211748419e7	1	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	777	0:19:04.4	0:19:05.4	1501	KOEMUN	senang ya karna	NA	senang ya karna	happy yes because	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
1301281221187308e8	3	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	932	0:22:54.52	0:22:55.38	1501	KOEMUN	dong juga senang	NA	dong juga senang	3PL also happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
1301281221205223e8	1	1301281229116289e8	NA	suka	suka	joy	1296	KOE-20110723-MUN	1130	0:28:03.9	0:28:04.66	1501	KOEMUN	suka duka	NA	suka duka	joy grief	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812212199068e7	1	1301281229116289e8	NA	suka	suka	joy	1296	KOE-20110723-MUN	1135	0:28:09.94	0:28:11.02	1501	KOEMUN	suka dukanya karmana	NA	suka duka -nya karmana	joy grief -NYA how	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812212163017e7	1	1301281229116289e8	NA	suka	suka	joy	1296	KOE-20110723-MUN	1162	0:28:44.23	0:28:44.87	1501	KOEMUN	suka duka	NA	suka duka	joy sorrow	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812212159974e7	3	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	1169	0:28:56.8	0:28:57.91	1501	KOEMUN	kerja deng senang hati	NA	kerja deng senang hati	work with happy heart	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812212161492e7	2	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	1171	0:29:01.67	0:29:02.82	1427	KOEATI	untuk senang hati	NA	untuk senang hati	for happy heart	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812212152625e7	3	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	1184	0:29:22.48	0:29:23.47	1501	KOEMUN	hati yang senang	NA	hati yang senang	heart REL happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812212111155e7	1	10040410312745654e7	NA	senang	senang	happy	1296	KOE-20110723-MUN	1187	0:29:25.1	0:29:25.61	1427	KOEATI	senang	NA	senang	happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-07-23	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Mrs. Samiyati's house, in West Oesapa Village her house is surrounded by many houses, so it is noisy.	0:30:45.71	1254	2736	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812395913679e7	2	10040411113359671e7	NA	sanang	sanang	happy	1297	KOE-20110801-MUN-a	1121	0:25:14.7	0:25:15.82	1501	KOEMUN	susa sanang	NA	susa sanang	hard happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-01-08	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Oesapa Barat beach where Roby is working. It is noisy because the wind is very fast.	0:31:31.78	1382	3769	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812400033255e7	1	10040410312745654e7	NA	senang	senang	happy	1297	KOE-20110801-MUN-a	1192	0:26:53.72	0:26:54.73	1501	KOEMUN	senang dengar itu	NA	senang dengar itu	happy hear that	NA	NA	NA	12	Middle Indonesia - Kupang	2011-01-08	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Oesapa Barat beach where Roby is working. It is noisy because the wind is very fast.	0:31:31.78	1382	3769	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012812400037785e7	3	10040410312745654e7	NA	senang	senang	happy	1297	KOE-20110801-MUN-a	1193	0:26:55.49	0:26:56.34	1501	KOEMUN	beta talu senang	NA	beta talu senang	1SG too happy	NA	NA	NA	12	Middle Indonesia - Kupang	2011-01-08	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Oesapa Barat beach where Roby is working. It is noisy because the wind is very fast.	0:31:31.78	1382	3769	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
1301281321167152e8	2	10040410312745654e7	NA	senang	senang	happy	1299	KOE-20110802-MUN	405	0:12:00.8	0:12:02.06	1501	KOEMUN	Kaka senang deng tukang	NA	Kaka senang deng tukang	HON.older.person happy with laborer	NA	NA	NA	12	Middle Indonesia - Kupang	2011-08-02	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Salmun's house in West Oesapa Village. The house is far from the road, so it is quiet enough.	0:23:46.19	776	1973	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012813211673958e7	1	10040410312745654e7	NA	senang	senang	happy	1299	KOE-20110802-MUN	408	0:12:10.26	0:12:10.96	1537	KOESOB	senang e...	NA	senang e	happy e	NA	NA	NA	12	Middle Indonesia - Kupang	2011-08-02	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Salmun's house in West Oesapa Village. The house is far from the road, so it is quiet enough.	0:23:46.19	776	1973	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
13012813211699633e7	2	10040410312745654e7	NA	senang	senang	happy	1299	KOE-20110802-MUN	409	0:12:12.6	0:12:13.4	1501	KOEMUN	Kaka senang juga	NA	Kaka senang juga	HON.older.person happy also	NA	NA	NA	12	Middle Indonesia - Kupang	2011-08-02	Oesapa Barat	East Nusa Tenggara	NA	NA	Conversation	Personal	Spoken	Natural	Having conversation in Salmun's house in West Oesapa Village. The house is far from the road, so it is quiet enough.	0:23:46.19	776	1973	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
